sample_id,region_id,split,cube_path,label_path,metadata_path,time_quality_path
sample_001588,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001588/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001588/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001588/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001588/time_quality.json
sample_001589,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001589/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001589/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001589/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001589/time_quality.json
sample_001590,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001590/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001590/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001590/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001590/time_quality.json
sample_001591,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001591/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001591/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001591/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001591/time_quality.json
sample_001592,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001592/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001592/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001592/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001592/time_quality.json
sample_001593,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001593/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001593/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001593/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001593/time_quality.json
sample_001594,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001594/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001594/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001594/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001594/time_quality.json
sample_001595,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001595/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001595/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001595/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001595/time_quality.json
sample_001596,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001596/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001596/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001596/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001596/time_quality.json
sample_001597,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001597/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001597/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001597/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001597/time_quality.json
sample_001598,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001598/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001598/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001598/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001598/time_quality.json
sample_001599,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001599/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001599/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001599/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001599/time_quality.json
sample_001600,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001600/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001600/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001600/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001600/time_quality.json
sample_001601,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001601/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001601/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001601/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001601/time_quality.json
sample_001602,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001602/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001602/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001602/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001602/time_quality.json
sample_001645,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001645/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001645/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001645/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001645/time_quality.json
sample_001646,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001646/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001646/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001646/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001646/time_quality.json
sample_001647,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001647/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001647/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001647/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001647/time_quality.json
sample_001648,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001648/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001648/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001648/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001648/time_quality.json
sample_001649,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001649/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001649/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001649/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001649/time_quality.json
sample_001650,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001650/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001650/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001650/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001650/time_quality.json
sample_001651,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001651/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001651/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001651/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001651/time_quality.json
sample_001652,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001652/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001652/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001652/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001652/time_quality.json
sample_001653,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001653/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001653/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001653/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001653/time_quality.json
sample_001654,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001654/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001654/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001654/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001654/time_quality.json
sample_001655,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001655/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001655/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001655/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001655/time_quality.json
sample_001656,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001656/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001656/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001656/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001656/time_quality.json
sample_001657,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001657/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001657/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001657/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001657/time_quality.json
sample_001658,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001658/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001658/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001658/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001658/time_quality.json
sample_001659,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001659/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001659/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001659/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001659/time_quality.json
sample_001660,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001660/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001660/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001660/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001660/time_quality.json
sample_001661,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001661/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001661/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001661/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001661/time_quality.json
sample_001662,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001662/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001662/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001662/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001662/time_quality.json
sample_001663,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001663/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001663/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001663/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001663/time_quality.json
sample_001664,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001664/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001664/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001664/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001664/time_quality.json
sample_001707,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001707/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001707/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001707/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001707/time_quality.json
sample_001708,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001708/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001708/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001708/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001708/time_quality.json
sample_001709,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001709/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001709/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001709/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001709/time_quality.json
sample_001710,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001710/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001710/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001710/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001710/time_quality.json
sample_001711,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001711/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001711/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001711/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001711/time_quality.json
sample_001712,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001712/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001712/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001712/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001712/time_quality.json
sample_001713,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001713/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001713/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001713/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001713/time_quality.json
sample_001714,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001714/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001714/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001714/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001714/time_quality.json
sample_001715,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001715/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001715/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001715/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001715/time_quality.json
sample_001716,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001716/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001716/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001716/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001716/time_quality.json
sample_001717,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001717/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001717/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001717/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001717/time_quality.json
sample_001718,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001718/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001718/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001718/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001718/time_quality.json
sample_001719,region_r007_c021,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001719/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_001719/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001719/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_001719/time_quality.json
